id,type,repositoryid,idno,title,Category,abbreviation,authoring_entity,nation,year_start,year_end,link_da,published,created,changed,varcount,total_views,total_downloads,created_by,changed_by,formid,pub_2020_Q1,pub_2020_Q2,pub_2020_Q3,pub_2020_Q4,pub_2021_Q1,pub_2021_Q2,pub_2021_Q3,pub_2021_Q4,pub_2022_Q1,pub_2022_Q2,pub_date,pub_current,origin,collection,region,Camps / Shelter / NFI,Cash Assistance,Communications,Education,Energy & Environment,Food Security,Health & Nutrition,"Housing, Land & Property",Multi-Sector Assessment,Peace-building,Protection,Socioeconomics & Livelihoods,Water Sanitation Hygiene,subject_check
417,survey,WBG,WBG_LBN_2016_WBCS_v01_M,World Bank Group Country Survey 2016,World Bank Group Country Survey,WBCS,Public Opinion Research Group,Lebanon,2016,2016,https://microdata.worldbank.org/index.php/catalog/study/LBN_2016_WBCS_v01_M,1,2021-05-19T05:04:10+02:00,2021-05-19T05:04:10+02:00,475,477,6,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,1,,,,,,,,,,,1
418,survey,WBG,WBG_MWI_2008_PHC_v01_M_v02_A_IPUMS,Population and Housing Census 2008 - IPUMS Subset,Population and Housing Census,PHC,"National Statistical Office, Minnesota Population Center",Malawi,2008,2008,https://international.ipums.org/international/,1,2021-05-19T05:09:24+02:00,2021-05-19T05:09:24+02:00,242,272,3,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Southern Africa,,,,,,,,1,,,,,,1
419,survey,WBG,WBG_PAK_1998_PHC_v01_M_v02_A_IPUMS,Fifth Housing and Population Census Pakistan 1998 - IPUMS Subset,Population and Housing Census,PHC,"Population Census Organization, Minnesota Population Center",Pakistan,1998,1998,https://international.ipums.org/international/,1,2021-05-19T05:20:05+02:00,2021-05-19T05:20:05+02:00,110,151,3,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Asia Pacific,,,,,,,,1,,,,,,1
420,survey,WBG,WBG_RWA_2007_IDHS_v01_M,Interim Demographic and Health Survey 2007-2008,Interim Demographic and Health Survey,IDHS,National Institute of Statistics of Rwanda (NISR),Rwanda,2007,2008,http://dhsprogram.com/data/available-datasets.cfm,1,2021-05-19T05:21:36+02:00,2021-05-19T05:21:36+02:00,1540,991,18,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,1,,,,,,,1
421,survey,WBG,WBG_SLE_2000_MICS_v01_M,Multiple Indicator Cluster Survey 2000,Multiple Indicator Cluster Survey,MICS,Central Statistics Office,Sierra Leone,2000,2000,http://www.childinfo.org/mics2_datasets.html,1,2021-05-19T05:22:43+02:00,2021-05-19T05:22:43+02:00,587,53,4,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,West & Central Africa,,,,,,,1,,,,,,,1
422,survey,WBG,WBG_SLE_2004_PHC_v01_M_v02_A_IPUMS,Population and Housing Census 2004 - IPUMS Subset,Population and Housing Census,PHC,"Statistics Sierra Leone (SLL), Minnesota Population Center",Sierra Leone,2004,2004,https://international.ipums.org/international/,1,2021-05-19T05:24:46+02:00,2021-05-19T05:24:46+02:00,232,72,3,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,West & Central Africa,,,,,,,,1,,,,,,1
423,survey,WBG,WBG_SLE_2008_DHS_v01_M,Demographic and Health Survey 2008,Demographic and Health Survey,DHS,"Statistics Sierra Leone (SSL), Ministry of Health and Sanitation (MOHS)",Sierra Leone,2008,2008,http://dhsprogram.com/data/available-datasets.cfm,1,2021-05-19T05:26:13+02:00,2021-05-19T05:26:13+02:00,2060,2168,8,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,West & Central Africa,,,,,,,1,,,,,,,1
424,survey,WBG,WBG_SSD_2008_PHC_v01_M_v02_A_IPUMS,5th Sudan Population and Housing Census 2008 - IPUMS Subset,Population and Housing Census,PHC,"Southern Sudan Centre for Census, Evaluation and Statistics, Minnesota Population Center",South Sudan,2008,2008,https://international.ipums.org/international/,1,2021-05-19T05:27:56+02:00,2021-05-19T05:27:56+02:00,327,395,5,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,,1,,,,,,1
425,survey,WBG,WBG_SDN_2008_PHC_v01_M_v02_A_IPUMS,5th Sudan Population and Housing Census 2008 - IPUMS Subset,Population and Housing Census,PHC,"Central Bureau of Statistics, Minnesota Population Center",Sudan,2008,2008,https://international.ipums.org/international/,1,2021-05-19T05:30:12+02:00,2021-05-19T05:30:12+02:00,328,461,8,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,,1,,,,,,1
426,survey,WBG,WBG_TJK_1999_LSMS_v01_M,Living Standards Survey 1999,Living Standards Measurement Survey,LSMS,State Statistical Agency (Goskomstat),Tajikistan,1999,1999,https://microdata.worldbank.org/index.php/catalog/study/TJK_1999_LSMS_v01_M,1,2021-05-19T05:37:19+02:00,2021-05-19T05:37:19+02:00,1486,1536,30,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,,,,,,1,,1
427,survey,WBG,WBG_TZA_2003_CWIQ_v01_M,"Core Welfare Indicators Questionnaire 2003, Baseline Survey on Poverty, Welfare and Services in Kagera Rural Districts",Core Welfare Indicators Questionnaire,CWIQ,EDI Ltd (Economic Development Initiatives),Tanzania,2003,2003,http://www.edi-africa.com/research/cwiq.htm,1,2021-05-19T05:39:27+02:00,2021-05-19T05:39:27+02:00,152,256,10,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,,,,,,1,,1
428,survey,WBG,WBG_UGA_2018_MIS_v01_M,Malaria Indicator Survey 2018 - 2019,Malaria Indicator Survey,MIS,"National Malaria Control Division (NMCD), Uganda Bureau of Statistics (UBOS)",Uganda,2018,2019,https://www.dhsprogram.com/data/available-datasets.cfm,1,2021-05-19T05:40:40+02:00,2021-05-19T05:40:40+02:00,690,840,22,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,1,,,,,,,1
429,survey,WBG,WBG_WBG_2010_MICS_v01_M,Family Survey 2010,Multiple Indicator Cluster Survey,MICS,"United Nations Children’s Fund, Palestinian Central Bureau of Statistics",West Bank and Gaza,2010,2010,http://mics.unicef.org/surveys,1,2021-05-19T06:03:50+02:00,2021-05-19T06:03:50+02:00,1395,1200,8,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,1,,,,,,,1
430,survey,WBG,WBG_WBG_2011_FLS_v01_M,Financial Literacy and Consumer Awareness Survey  2011,Financial Literacy and Consumer Awareness Survey,FLS,Riyada Consulting and Training,West Bank and Gaza,2011,2011,https://microdata.worldbank.org/index.php/catalog/study/WBG_2011_FLS_v01_M,1,2021-05-19T06:07:15+02:00,2021-05-19T06:07:15+02:00,308,703,8,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,,,,,,1,,1
431,survey,WBG,WBG_WBG_2014_MICS_v01_M,Multiple Indicator Cluster Survey 2014,Multiple Indicator Cluster Survey,MICS,"United Nations Children’s Fund, Palestinian Central Bureau of Statistics, Ministry of Health",West Bank and Gaza,2014,2014,http://mics.unicef.org/surveys,1,2021-05-19T06:09:06+02:00,2021-05-19T06:09:06+02:00,730,862,13,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,1,,,,,,,1
432,survey,WBG,WBG_NGA_2018_IDP_v01_M,Profile of Internally Displaced Persons in North-East Nigeria 2018,Internal Displacement Profiling,IDP,"Utz Pape, Henry Kwenin",Nigeria,2018,2018,https://microdata.worldbank.org/index.php/catalog/study/NGA_2018_IDP_v01_M,1,2021-05-19T06:11:28+02:00,2021-05-19T06:11:28+02:00,1260,2265,20,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,West & Central Africa,,,,,,,,,,,1,,,1
433,survey,SA,UNHCR_RBAC_2020_FOTR_v2-1,Families on the Run - 2020,Families on the Run,FOTR,"UNHCR, UNICEF","El Salvador, Guatemala, Honduras, Mexico",2019,2020,,1,2021-05-27T17:36:27+02:00,2021-05-27T17:50:40+02:00,734,248,7,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,,,1,,,1
434,survey,HDX,HDX_xchange_BGD_2019_RohingyaSurvey_vEXT,The Rohingya Survey 2019,The Rohingya Survey,RohingyaSurvey,xChange,Bangladesh,2019,2019,https://data.humdata.org/dataset/the-rohingya-survey-2019-march-april-2019,1,2021-05-28T11:57:17+02:00,2021-05-28T11:57:35+02:00,0,0,0,102,102,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,HDX,Asia Pacific,,,,,,,,,,,1,,,1
436,survey,SA,R4V_REGIONAL_PROTECTION_SECTOR_2020_EVICTIONS_v2.1,Regional Evictions Survey - 2020,Regional Evictions Survey,EVICTIONS,R4V Regional Protection Sector,"Colombia, Ecuador, Peru, Brazil, Guyana, Panama, Dominican Republic",2020,2020,,1,2021-05-31T14:50:25+02:00,2021-06-01T15:55:45+02:00,278,23,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,,,1,,,1
437,survey,SA,INEI_PER_2018_ENPOVE_v1.1,Survey Directed to the Venezuelan Population Residing in the Country - 2018,Survey Directed to the Venezuelan Population Residing in the Country,ENPOVE,Instituto Nacional de Estadística e Informática,Peru,2018,2018,http://iinei.inei.gob.pe/microdatos/cambiaPeriodo.asp?bandera=1&_cmbEncuesta=ENCUESTA%20DIRIGIDA%20A%20LA%20POBLACI%D3N%20VENEZOLANA%20QUE%20RESIDE%20EN%20EL%20PA%CDS%20-%20ENPOVE&_cmbAnno=2018&_cmbTrimestre=5,1,2021-06-01T14:46:10+02:00,2021-06-01T15:12:44+02:00,0,163,3,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,,,1,,,1
438,survey,EHA,UNHCR_UGA_2016_PublicLightning_v2.1,Community lighting in Northern Uganda’s Rhino Camp refugee settlement survey - 2016,Community lightning,Public_Lightning,UNHCR,Uganda,2016,2016,,1,2021-06-08T17:44:50+02:00,2021-06-08T17:47:34+02:00,388,3,0,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,1,,,,1,,,1,,,,,,3
439,survey,SA,UNHCR_ARG_2020_HFS_Q4_v2.1,High Frequency Survey - Q4 2020,High Frequency Survey,HFS_Q4,UNHCR,Argentina,2020,2020,,1,2021-06-10T09:53:14+02:00,2021-06-10T09:53:14+02:00,586,9,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
440,survey,SA,UNHCR_COL_2020_HFS_Q4_v2.1,High Frequency Survey - Q4 2020,High Frequency Survey,HFS_Q4,UNHCR,Colombia,2020,2020,,1,2021-06-10T09:59:27+02:00,2021-06-10T09:59:27+02:00,586,9,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
441,survey,SA,UNHCR_DOM_2020_HFS_Q4_v2.1,High Frequency Survey - Q4 2020,High Frequency Survey,HFS_Q4,UNHCR,Dominican Republic,2020,2020,,1,2021-06-10T13:40:40+02:00,2021-06-10T13:40:40+02:00,587,14,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
442,survey,SA,UNHCR_ECU_2020_HFS_Q4_v2.1,High Frequency Survey - Q4 2020,High Frequency Survey,HFS_Q4,UNHCR,Ecuador,2020,2020,,1,2021-06-10T13:39:36+02:00,2021-06-10T13:39:36+02:00,586,6,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
443,survey,SA,UNHCR_GTM_2020_HFS_Q4_v2.1,High Frequency Survey - Q4 2020,High Frequency Survey,HFS_Q4,UNHCR,Guatemala,2020,2020,,1,2021-06-10T09:57:58+02:00,2021-06-10T09:57:58+02:00,586,3,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
444,survey,SA,UNHCR_PAN_2020_HFS_Q4_v2.1,High Frequency Survey - Q4 2020,High Frequency Survey,HFS_Q4,UNHCR,Panama,2020,2020,,1,2021-06-10T09:58:15+02:00,2021-06-10T09:58:15+02:00,586,5,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
445,survey,SA,UNHCR_PER_2020_HFS_Q4_v2.1,High Frequency Survey - Q4 2020,High Frequency Survey,HFS_Q4,UNHCR,Peru,2020,2020,,1,2021-06-10T09:58:31+02:00,2021-06-10T09:58:31+02:00,586,8,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
446,survey,EHA,UNHCR_UGA_2020_RGA_v2.1,Interagency Rapid Gender Analysis Household Survey - 2020,Rapid Gender Assessment,RGA,UNHCR,Uganda,2020,2020,,1,2021-06-11T13:44:29+02:00,2021-06-11T13:48:20+02:00,287,5,1,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,1,,,,,1
448,survey,WA,UNHCR_LBR_SENS_2012,"Standardized Expanded Nutrition Survey - 2012, Refugee camps: Bahn, Dougee, Solo, PTP and Little Wlebo",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Liberia,2012,2012,,1,2021-06-11T17:50:32+02:00,2021-06-11T18:00:06+02:00,42,4,0,69,69,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,1,1,,,,,,1,3
449,survey,WA,UNHCR_LBR_SENS_2013,"Standardized Expanded Nutrition Survey - 2013, Refugee camps: Bahn, PTP, Solo and Little Wlebo",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Liberia,2013,2013,,1,2021-06-11T20:35:14+02:00,2021-06-11T20:40:45+02:00,104,1,0,69,69,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,1,1,,,,,,1,3
450,survey,WA,UNHCR_LBR_SENS_2015,"Standardized Expanded Nutrition Survey - 2015, Refugee camps: Bahn, PTP, and Little Wlebo",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Liberia,2015,2015,,1,2021-06-11T20:41:19+02:00,2021-06-11T20:55:15+02:00,110,3,0,69,69,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,1,1,,,,,,1,3
452,survey,WA,UNHCR_NER_2020_IDPReg_Tahoua,Tahoua IDP registration - Apr-May 2020,IDP Registration,IDPReg,"UNHCR, Government of Niger",Niger,2020,2020,,1,2021-06-11T22:07:49+02:00,2021-06-11T22:08:46+02:00,48,3,0,69,69,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,1,,,1
454,survey,WA,UNHCR_NER_2020_IDPReg_Maradi,Maradi IDP registration - Apr-Sep 2020,IDP Registration,IDPReg,"UNHCR, Government of Niger",Niger,2020,2020,,1,2021-06-11T22:15:16+02:00,2021-06-11T22:16:11+02:00,51,3,0,69,69,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,1,,,1
455,survey,WA,UNHCR_NER_2020_IDPReg_Tillaberi,Tillaberi IDP registration - May-Oct 2020,IDP Registration,IDPReg,"UNHCR, Government of Niger",Niger,2020,2020,,1,2021-06-11T22:16:34+02:00,2021-06-11T22:17:49+02:00,56,6,0,69,69,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,1,,,1
457,survey,ASIA,UNHCR_LKA_2021_CBI_PDM,"Post-Distribution Monitoring of Cash-Based Intervention, May 2021",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Sri Lanka,2021,2021,,1,2021-06-12T01:07:21+02:00,2021-06-30T17:47:37+02:00,156,3,0,534,534,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
458,survey,ASIA,UNHCR_PAK_2021_CBI_PDM,"Post-Distribution Monitoring of Cash-Based Intervention, November 2020",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Pakistan,2020,2020,,1,2021-06-12T01:14:37+02:00,2021-06-30T18:19:37+02:00,153,2,0,534,534,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
459,survey,ASIA,UNHCR_NPL_2021_CBI_Covid_PDM,"Post Distribution Monitoring of Cash Based Intervention, 2020-2021",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI_Covid,UNHCR,Nepal,2020,2021,,1,2021-06-12T01:22:30+02:00,2021-06-12T01:22:30+02:00,0,3,0,534,534,6,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
460,survey,ASIA,UNHCR_MYS_2021_CBI_PDM,"Post Distribution Monitoring of Cash Based Intervention, 2020",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Malaysia,2020,2021,,1,2021-06-14T00:02:35+02:00,2021-06-14T00:02:35+02:00,0,4,0,534,534,6,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
461,survey,FAO,FAO_UGA_2018_RIMA_v01_EN_M_v01_A_OCS,Resilience Index Measurement and Analysis 2018,Resilience Index Measurement and Analysis,RIMA,"Food and Agricultural Organization of the United Nations, Office of the Prime Minister of Uganda",Uganda,2018,2018,https://microdata.fao.org/index.php/catalog/study/UGA_2018_RIMA_v01_EN_M_v01_A_OCS,1,2021-06-17T09:59:33+02:00,2021-06-17T09:59:33+02:00,1521,3,0,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,FAO,East & Horn of Africa,,,,,,,,,1,,,,,1
462,survey,FAO,FAO_UGA_2017_RIMA_v01_EN_M_v01_A_OCS,Resilience Index Measurement and Analysis 2017,Resilience Index Measurement and Analysis,RIMA,"Food and Agricultural Organization of the United Nations, Office of the Prime Minister of Uganda",Uganda,2017,2017,https://microdata.fao.org/index.php/catalog/study/UGA_2017_RIMA_v01_EN_M_v01_A_OCS,1,2021-06-17T10:00:25+02:00,2021-06-17T10:00:25+02:00,2195,6,0,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,FAO,East & Horn of Africa,,,,,,,,,1,,,,,1
463,survey,EURO,UNHCR_UKR_2020_PDM_CBI_v2.1,"Post Distribution Monitoring of Cash-Based Intervention, 2020",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Ukraine,2020,2020,,1,2021-06-17T11:06:42+02:00,2021-06-17T11:26:09+02:00,89,3,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Europe,Europe,,1,,,,,,,,,,,,1
464,survey,MENA,UNHCR_LBN_2020_VASYR_ASSISTANCE_v2.1,Vulnerability Assessment of Syrian Refugees: Assistance History - 2020,Vulnerability Assessment of Syrian Refugees (VASYR),VASYR,UNHCR,Lebanon,2017,2021,,1,2021-06-21T15:02:32+02:00,2021-06-21T15:11:15+02:00,7,2,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,,,,1,,1
465,survey,MENA,UNHCR_LBN_2020_VASYR_SCORE_v2.1,Vulnerability Assessment of Syrian Refugees: Socio-Economic Score - 2020,Vulnerability Assessment of Syrian Refugees (VASYR),VASYR,UNHCR,Lebanon,2016,2020,,1,2021-06-21T15:03:05+02:00,2021-06-21T15:11:26+02:00,13,9,0,59,59,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,,,,1,,1
466,survey,WA,UNHCR_BFO_SENS_2014,"Standardized Expanded Nutrition Survey - 2014, Refugee camps: Mentao, Goudebo, and Sag-Nioniogo",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Burkina Faso,2014,2014,,1,2021-06-21T19:49:26+02:00,2021-06-21T19:49:52+02:00,82,2,0,69,69,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,1,1,,,,,,1,3
467,survey,WA,UNHCR_BFO_SENS_2015,"Standardized Expanded Nutrition Survey - 2015, Refugee camps: Mentao and Goudebo",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Burkina Faso,2015,2015,,1,2021-06-21T19:50:15+02:00,2021-06-21T19:50:21+02:00,98,1,0,69,69,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,1,1,,,,,,1,3
468,survey,WA,UNHCR_BFO_SENS_2017,"Standardized Expanded Nutrition Survey - 2017, Refugee camps: Mentao and Goudebo",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Burkina Faso,2017,2017,,1,2021-06-21T19:50:40+02:00,2021-06-21T19:50:45+02:00,94,5,0,69,69,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,1,1,,,,,,1,3
469,survey,EHA,UNHCR_UGA_2019_CBI_PDM_v2.1,"Post-Distribution Monitoring of Cash-Based Intervention, April 2019",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Uganda,2019,2019,,1,2021-06-23T11:37:34+02:00,2021-06-23T11:39:23+02:00,211,3,0,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,1,,,,,,,,,,,,1
470,survey,ASIA,UNHCR_TJK_2021_CBI_PDM,"Post-Distribution Monitoring of Cash-Based Intervention, April 2021",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Tajikistan,2021,2021,,1,2021-06-28T10:50:50+02:00,2021-06-30T16:51:34+02:00,142,9,0,534,534,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Asia Pacific,Europe,,1,,,,,,,,,,,,1
471,survey,ASIA,UNHCR_KGZ_2021_CBI_PDM,"Post-Distribution Monitoring of Cash-Based Intervention, February 2021",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Kyrgyzstan,2021,2021,,1,2021-06-28T11:30:54+02:00,2021-06-30T17:15:28+02:00,136,3,0,534,534,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
472,survey,ASIA,UNHCR_KAZ_2021_CBI_PDM,"Post-Distribution Monitoring of Cash-Based Intervention, March 2021",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Kazakhstan,2021,2021,,1,2021-06-28T11:31:17+02:00,2021-06-30T17:03:42+02:00,136,5,0,534,534,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
473,survey,EHA,UNHCR_UGA_2021_Q1_PDM_NFI_v2.1,"Post Distribution Monitoring of Non-Food Items - Menstrual Hygiene Management Kits, March 2021",Post Distribution Monitoring of Non-Food Items,PDM_NFI,UNHCR,Uganda,2021,2021,,1,2021-06-29T15:12:51+02:00,2021-06-29T15:14:46+02:00,79,3,0,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,1,,,,,,,,,,,,,1
474,survey,EHA,UNHCR_UGA_2020_PDM_Soap_v2.1,"Post-Distribution Monitoring of Non-Food Items - Soap, 2020",Post Distribution Monitoring of Non-Food Items,PDM_Soap,UNHCR,Uganda,2020,2020,,1,2021-06-30T13:23:14+02:00,2021-06-30T13:29:11+02:00,44,1,0,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,1,,,,,,,,,,,,,1
475,survey,EHA,UNHCR_UGA_2021_Q1_PDM_Soap_v2.1,"Post-Distribution Monitoring of Non-Food Items - Soap, March 2021",Post Distribution Monitoring of Non-Food Items,PDM_Soap,UNHCR,Uganda,2021,2021,,1,2021-06-30T16:26:59+02:00,2021-06-30T16:29:30+02:00,44,1,0,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,1,,,,,,,,,,,,,1
476,survey,HDX,HDX_iMMAP_JOR_LBN_2018_Barriers_vEXT,Disability Assessment among Syrian Refugees in Jordan and Lebanon - 2018,Disability Assessment among Syrian Refugees,Barriers,"Humanity and Inclusion, iMMAP","Jordan, Lebanon",2017,2018,https://data.humdata.org/dataset/removing-barriers-the-path-towards-inclusive-access-disability-assessment,1,2021-07-06T11:20:48+02:00,2021-07-06T11:21:12+02:00,0,1,0,102,102,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,HDX,Mid. East & N. Africa,,,,,,,1,,,,,1,,2
477,survey,EHA,UNHCR_KEN_2020_COVID_Round5_v2.1,"Socio-economic impact of COVID-19 on refugees - Round 5, 2021",Assessment of the Socio-economic impact of COVID-19,SEI_COVID,UNHCR,Kenya,2021,2021,,1,2021-07-26T14:49:16+02:00,2021-07-27T16:28:49+02:00,1300,1339,76,102,102,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
478,survey,EHA,UNHCR_RWA_2020_JPDMNA_v2.1,Joint Post Distribution Monitoring and Needs Assessment - December 2020,Joint Post Distribution Monitoring and Needs Assessment,JPDMNA,"UNHCR, WFP",Rwanda,2020,2020,,1,2021-08-03T17:25:35+02:00,2021-09-24T12:42:14+02:00,543,8,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,1,,,,1,,,,,,,,2
479,survey,WA,UNHCR_NER_MLRef_2016_SENS,"Standardized Expanded Nutrition Survey - 2016, Refugee camps in Abala, Tabarbarey, Mangaizé (Tillabéry) and refugees in host areas in Intikane and Tazalit (Tahoua)",Standardized Expanded Nutrition Survey (SENS),SENS,"UNHCR, World Food Programme (WFP), United Nations Childrens Fund (UNICEF), Ministry of Health",Niger,2016,2016,,1,2021-08-12T17:21:41+02:00,2021-09-02T17:27:10+02:00,62,1,0,69,69,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,1,,,,,,,1
